DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2024-09-14 00:00:00,5373,6099,1351,1755,899,1214,832,0,45
2024-09-14 01:00:00,5175,5430,1355,1709,664,824,836,0,46
2024-09-14 02:00:00,5122,5446,1355,1653,749,775,856,0,47
2024-09-14 03:00:00,5027,5356,1356,1577,756,781,839,0,47
2024-09-14 04:00:00,5027,5173,1354,1449,709,776,835,0,47
2024-09-14 05:00:00,5026,5071,1356,1381,711,737,835,0,48
2024-09-14 06:00:00,5015,4966,1353,1175,816,739,833,0,46
2024-09-14 07:00:00,5150,4945,1352,1022,932,746,833,7,40
2024-09-14 08:00:00,5474,5006,1355,1131,913,748,759,56,40
2024-09-14 09:00:00,5576,5117,1356,1178,913,747,769,104,39
2024-09-14 10:00:00,5617,5297,1318,1288,903,754,797,196,37
2024-09-14 11:00:00,5546,5447,1314,1325,1015,729,777,236,40
2024-09-14 12:00:00,5412,5568,1314,1553,869,727,768,293,39
2024-09-14 13:00:00,5288,5314,1307,1583,656,630,762,333,40
2024-09-14 14:00:00,5078,5012,1324,1246,600,619,729,449,39
2024-09-14 15:00:00,4918,4788,1311,969,619,632,749,461,39
2024-09-14 16:00:00,5036,4749,1311,959,684,647,744,358,41
2024-09-14 17:00:00,5286,4754,1310,977,742,679,773,228,42
2024-09-14 18:00:00,5562,4908,1320,579,1295,765,826,75,44
2024-09-14 19:00:00,5862,5082,1336,614,1414,818,844,2,45
2024-09-14 20:00:00,6230,5277,1334,897,1391,787,807,0,45
2024-09-14 21:00:00,5840,5120,1346,992,1169,781,777,0,43
2024-09-14 22:00:00,5531,5250,1341,1245,1080,758,781,0,42
2024-09-14 23:00:00,5091,5392,1345,1281,1113,782,828,0,42
2024-09-15 00:00:00,4860,5482,1345,1410,1078,808,798,0,42
2024-09-15 01:00:00,4680,4780,1343,1148,677,775,797,0,40
2024-09-15 02:00:00,4528,4742,1345,1141,644,775,800,0,36
2024-09-15 03:00:00,4570,4739,1341,1060,688,789,826,0,35
2024-09-15 04:00:00,4565,4713,1352,1039,671,786,827,0,36
2024-09-15 05:00:00,4552,4567,1350,963,652,735,830,0,36
2024-09-15 06:00:00,4591,4400,1350,776,678,749,811,0,36
2024-09-15 07:00:00,4715,4184,1353,510,778,709,772,22,36
2024-09-15 08:00:00,4668,4351,1353,279,928,750,763,237,36
2024-09-15 09:00:00,4491,4186,1352,213,633,659,754,534,36
2024-09-15 10:00:00,4282,4331,1351,197,629,639,741,727,36
2024-09-15 11:00:00,4114,4260,1352,62,534,638,739,894,36
2024-09-15 12:00:00,4206,4324,1357,85,520,637,757,928,36
2024-09-15 13:00:00,4430,4447,1361,245,562,634,756,847,38
2024-09-15 14:00:00,4676,4569,1361,370,618,629,766,784,39
2024-09-15 15:00:00,4860,4491,1359,263,741,710,750,616,41
2024-09-15 16:00:00,4932,4461,1361,321,802,758,726,444,41
2024-09-15 17:00:00,5157,4775,1361,535,810,854,805,366,40
2024-09-15 18:00:00,5382,5027,1363,703,1045,954,785,130,43
2024-09-15 19:00:00,5771,5161,1362,682,1174,1127,765,2,43
2024-09-15 20:00:00,6114,5315,1362,679,1241,1142,833,0,45
2024-09-15 21:00:00,5811,5300,1361,726,1183,1152,808,0,46
2024-09-15 22:00:00,5260,5214,1363,530,1199,1223,848,0,44
2024-09-15 23:00:00,4914,5054,1364,569,1026,1215,832,0,43
2024-09-16 00:00:00,4764,4842,1362,578,1022,1080,756,0,42
2024-09-16 01:00:00,4503,4885,1363,609,938,1200,730,0,43
2024-09-16 02:00:00,4480,4702,1362,504,830,1200,764,0,43
2024-09-16 03:00:00,4480,4486,1361,508,618,1198,754,0,43
2024-09-16 04:00:00,4491,4747,1363,799,632,1193,715,0,44
2024-09-16 05:00:00,4835,5008,1362,1157,602,1148,693,0,45
2024-09-16 06:00:00,5441,5444,1366,1192,944,1165,729,0,45
2024-09-16 07:00:00,6048,5576,1367,1107,1070,1188,748,25,49
2024-09-16 08:00:00,6421,5532,1361,825,1175,1187,779,127,53
2024-09-16 09:00:00,6310,5454,1362,699,1159,1159,714,300,50
2024-09-16 10:00:00,6086,5381,1368,541,1036,1151,690,539,52
2024-09-16 11:00:00,5755,5281,1341,479,1074,1025,633,674,51
2024-09-16 12:00:00,5501,5374,1349,489,957,1018,633,864,52
2024-09-16 13:00:00,5426,5120,1360,420,715,1015,630,925,51
2024-09-16 14:00:00,5359,5117,1354,303,847,1016,661,878,52
2024-09-16 15:00:00,5454,5040,1352,187,872,1035,650,884,51
2024-09-16 16:00:00,5653,4955,1348,95,932,1123,710,683,51
2024-09-16 17:00:00,5984,4936,1350,68,1184,1180,725,372,52
2024-09-16 18:00:00,6337,4962,1354,125,1333,1263,737,91,51
2024-09-16 19:00:00,6793,5220,1355,215,1482,1346,770,0,50
2024-09-16 20:00:00,6770,5343,1351,340,1447,1341,790,12,50
2024-09-16 21:00:00,6656,5436,1347,434,1444,1351,775,12,50
2024-09-16 22:00:00,5960,5225,1350,410,1346,1294,776,0,49
2024-09-16 23:00:00,5393,5200,1353,480,1175,1290,847,0,49
2024-09-17 00:00:00,5161,5070,1353,524,1099,1353,691,0,50
2024-09-17 01:00:00,4942,5106,1355,659,1003,1348,691,0,51
2024-09-17 02:00:00,4926,5068,1353,776,937,1315,640,0,49
2024-09-17 03:00:00,4891,5019,1356,819,943,1206,645,0,50
2024-09-17 04:00:00,4918,5070,1353,817,955,1241,653,0,50
2024-09-17 05:00:00,5101,5062,1355,829,951,1204,672,0,53
2024-09-17 06:00:00,5358,5114,1356,787,1022,1200,695,0,52
2024-09-17 07:00:00,6118,5596,1355,590,1433,1367,747,30,54
2024-09-17 08:00:00,6329,5660,1358,471,1443,1364,746,202,56
2024-09-17 09:00:00,6195,5701,1339,394,1432,1316,744,414,54
2024-09-17 10:00:00,5845,5808,1342,387,1421,1308,712,556,53
2024-09-17 11:00:00,5574,5845,1341,376,1380,1281,693,717,51
2024-09-17 12:00:00,5338,5567,1322,439,1045,1161,639,888,51
2024-09-17 13:00:00,5490,5424,1334,462,904,1160,672,838,50
2024-09-17 14:00:00,5498,5547,1341,484,992,1200,646,834,44
2024-09-17 15:00:00,5415,5685,1358,586,1094,1230,663,694,51
2024-09-17 16:00:00,5678,5547,1353,533,1138,1230,665,572,51
2024-09-17 17:00:00,5869,5620,1353,515,1318,1343,680,351,54
2024-09-17 18:00:00,6259,5613,1355,624,1429,1323,697,124,56
2024-09-17 19:00:00,6666,5624,1358,647,1487,1333,727,6,57
2024-09-17 20:00:00,6715,5665,1358,438,1698,1384,718,0,55
2024-09-17 21:00:00,6583,5596,1358,288,1772,1425,678,0,55
2024-09-17 22:00:00,6025,5488,1353,341,1610,1410,719,0,52
2024-09-17 23:00:00,5574,5363,1358,497,1369,1351,736,0,50
2024-09-18 00:00:00,5152,5398,1359,723,1190,1356,722,0,48
2024-09-18 01:00:00,5066,5277,1357,740,1070,1353,709,0,47
2024-09-18 02:00:00,4972,5215,1354,639,1095,1351,726,0,50
2024-09-18 03:00:00,4915,5246,1356,665,1109,1350,728,0,38
2024-09-18 04:00:00,5017,5387,1357,829,1074,1355,737,0,30
2024-09-18 05:00:00,5156,5324,1356,781,1101,1314,730,0,41
2024-09-18 06:00:00,5608,5326,1360,672,1169,1323,752,0,46
2024-09-18 07:00:00,6064,5538,1358,666,1351,1332,767,4,45
2024-09-18 08:00:00,6423,5912,1358,556,1687,1383,749,124,45
2024-09-18 09:00:00,6296,5846,1354,350,1647,1361,729,343,46
2024-09-18 10:00:00,5988,6047,1357,388,1698,1322,682,532,46
2024-09-18 11:00:00,5781,6040,1356,397,1567,1297,709,666,43
2024-09-18 12:00:00,5533,5796,1354,364,1209,1291,712,808,43
2024-09-18 13:00:00,5524,5743,1351,349,1113,1283,720,882,41
2024-09-18 14:00:00,5593,5826,1355,441,1163,1274,704,819,43
2024-09-18 15:00:00,5721,5902,1355,580,1227,1274,704,715,42
2024-09-18 16:00:00,5856,5759,1357,650,1189,1286,728,504,42
2024-09-18 17:00:00,6096,5947,1356,718,1464,1349,732,280,43
2024-09-18 18:00:00,6336,6135,1355,787,1740,1412,737,57,45
2024-09-18 19:00:00,6641,5990,1353,782,1705,1348,734,5,46
2024-09-18 20:00:00,7079,6024,1355,670,1793,1382,760,0,47
2024-09-18 21:00:00,6677,5997,1356,677,1786,1423,694,0,47
2024-09-18 22:00:00,6136,5690,1354,575,1653,1315,750,0,41
2024-09-18 23:00:00,5594,5775,1357,743,1541,1367,722,0,43
2024-09-19 00:00:00,5267,5869,1360,1059,1332,1363,713,0,43
2024-09-19 01:00:00,5055,5893,1357,1435,1120,1278,659,0,43
2024-09-19 02:00:00,4957,6115,1360,1601,1184,1247,679,0,44
2024-09-19 03:00:00,4921,6285,1358,1672,1188,1348,671,0,45
2024-09-19 04:00:00,4998,6381,1357,1692,1183,1429,671,0,44
2024-09-19 05:00:00,5188,6321,1359,1658,1177,1406,676,0,45
2024-09-19 06:00:00,5474,6322,1357,1547,1299,1334,740,0,46
2024-09-19 07:00:00,5945,6471,1358,1458,1555,1333,708,0,44
2024-09-19 08:00:00,6346,6717,1357,1293,1706,1384,749,157,44
2024-09-19 09:00:00,6322,6685,1345,1116,1630,1399,714,422,44
2024-09-19 10:00:00,6117,6556,1337,931,1608,1367,719,543,42
2024-09-19 11:00:00,5871,6291,1328,801,1521,1202,702,685,39
2024-09-19 12:00:00,5632,6087,1321,671,1511,1039,695,805,36
2024-09-19 13:00:00,5679,5709,1332,737,1213,957,661,760,38
2024-09-19 14:00:00,5665,5590,1333,853,1100,989,674,594,41
2024-09-19 15:00:00,5820,5879,1326,1126,1199,1006,660,509,42
2024-09-19 16:00:00,5902,6145,1318,1330,1320,1027,713,385,48
2024-09-19 17:00:00,6062,6429,1326,1390,1458,1210,730,266,45
2024-09-19 18:00:00,6364,6815,1350,1455,1697,1407,748,98,48
2024-09-19 19:00:00,6650,6891,1354,1559,1748,1418,741,5,48
2024-09-19 20:00:00,7058,6982,1357,1603,1808,1417,731,0,47
2024-09-19 21:00:00,6559,7001,1358,1902,1662,1361,667,0,48
2024-09-19 22:00:00,5880,6884,1360,1903,1595,1307,672,0,46
2024-09-19 23:00:00,5494,6945,1360,1984,1517,1351,675,0,46
2024-09-20 00:00:00,5228,6785,1360,1868,1415,1364,720,0,48
2024-09-20 01:00:00,5021,6517,1358,1685,1352,1354,718,0,47
2024-09-20 02:00:00,4917,6351,1357,1661,1201,1350,719,0,49
2024-09-20 03:00:00,4912,6471,1359,1766,1211,1358,726,0,48
2024-09-20 04:00:00,4912,6537,1359,1880,1204,1356,685,0,50
2024-09-20 05:00:00,5040,6613,1360,1916,1228,1334,719,0,50
2024-09-20 06:00:00,5473,6742,1360,2039,1264,1318,706,0,50
2024-09-20 07:00:00,5993,7032,1361,2098,1518,1280,702,15,50
2024-09-20 08:00:00,6183,7215,1360,2009,1595,1287,680,225,50
2024-09-20 09:00:00,5958,7083,1357,1849,1449,1126,671,576,49
2024-09-20 10:00:00,5531,7147,1354,1686,1382,1174,704,777,50
2024-09-20 11:00:00,5134,6845,1362,1692,1225,946,645,902,51
2024-09-20 12:00:00,4909,6519,1361,1507,1051,882,633,1023,51
2024-09-20 13:00:00,4864,6109,1358,1153,972,884,647,1045,50
2024-09-20 14:00:00,4949,5959,1358,1033,1004,890,650,966,52
2024-09-20 15:00:00,4964,5955,1358,1091,1000,881,637,932,53
2024-09-20 16:00:00,5313,6025,1358,1182,1119,915,684,703,53
2024-09-20 17:00:00,5763,6419,1357,1265,1466,1175,690,412,52
2024-09-20 18:00:00,6210,6286,1357,979,1733,1264,737,157,54
2024-09-20 19:00:00,6599,6259,1359,832,1859,1369,778,7,51
2024-09-20 20:00:00,6906,6471,1359,868,2027,1404,731,0,53
2024-09-20 21:00:00,6576,6182,1358,925,1762,1357,704,0,52
2024-09-20 22:00:00,6028,6056,1360,991,1751,1201,702,0,51
2024-09-20 23:00:00,5497,6035,1359,1054,1607,1242,717,0,50
2024-09-21 00:00:00,5203,6077,1359,1157,1499,1277,730,0,49
2024-09-21 01:00:00,4908,5450,1361,1248,1171,915,702,0,51
2024-09-21 02:00:00,4837,5379,1359,1105,1269,849,744,0,50
2024-09-21 03:00:00,4765,5253,1361,922,1295,850,766,0,50
2024-09-21 04:00:00,4782,5531,1363,1023,1451,906,739,0,48
2024-09-21 05:00:00,4860,5485,1360,1093,1358,878,745,0,51
2024-09-21 06:00:00,5045,5560,1361,1070,1416,886,774,0,48
2024-09-21 07:00:00,5139,5701,1359,1048,1575,841,768,48,48
2024-09-21 08:00:00,5108,5902,1359,954,1690,762,727,354,46
2024-09-21 09:00:00,4782,5848,1358,725,1564,726,692,732,47
2024-09-21 10:00:00,4536,5616,1361,526,1401,652,622,1003,47
2024-09-21 11:00:00,4322,5558,1359,548,1171,699,598,1131,48
2024-09-21 12:00:00,4207,5224,1361,588,852,686,594,1091,47
2024-09-21 13:00:00,4178,4639,1358,399,498,682,595,1044,48
2024-09-21 14:00:00,4232,4612,1358,410,533,681,595,979,47
2024-09-21 15:00:00,4417,4585,1353,348,669,609,625,914,47
2024-09-21 16:00:00,4635,4977,1356,435,1040,624,685,782,48
2024-09-21 17:00:00,5213,5116,1360,476,1279,763,673,509,45
2024-09-21 18:00:00,5674,4991,1362,275,1670,761,699,166,48
2024-09-21 19:00:00,6079,4920,1362,271,1736,761,727,8,47
2024-09-21 22:00:00,5758,4973,1366,263,1746,833,710,0,46
2024-09-21 23:00:00,5216,4859,1365,282,1565,893,707,0,46
2024-09-22 00:00:00,4849,4788,1364,268,1444,947,721,0,45
2024-09-22 01:00:00,4642,3961,1364,288,1170,618,475,0,47
2024-09-22 02:00:00,4493,3939,1362,339,1210,478,507,0,45
2024-09-22 03:00:00,4486,3984,1362,362,1232,469,512,0,46
2024-09-22 04:00:00,4429,4011,1362,444,1193,473,494,0,46
2024-09-22 05:00:00,4430,4091,1364,496,1195,484,504,0,47
2024-09-22 06:00:00,4608,4182,1363,449,1283,511,514,0,46
2024-09-22 07:00:00,4567,4179,1363,413,1352,483,499,10,46
2024-09-22 08:00:00,4492,4219,1363,306,1316,483,458,244,46
2024-09-22 09:00:00,4274,4284,1323,182,1258,457,432,582,45
2024-09-22 10:00:00,3973,4404,1337,124,1161,444,421,867,45
2024-09-22 11:00:00,3782,4371,1320,131,993,437,400,1040,45
2024-09-22 12:00:00,3750,4182,1335,164,805,436,399,991,46
2024-09-22 13:00:00,3761,3984,1352,188,624,432,399,936,46
2024-09-22 14:00:00,3814,3902,1315,175,730,432,400,800,46
2024-09-22 15:00:00,3906,4008,1348,164,796,445,405,801,46
2024-09-22 16:00:00,4154,4004,1308,145,926,447,403,729,44
2024-09-22 17:00:00,4799,4172,1335,130,1344,455,444,412,44
2024-09-22 18:00:00,5320,4277,1353,122,1639,507,513,88,44
2024-09-22 19:00:00,5873,4443,1352,114,1759,565,589,6,46
2024-09-22 22:00:00,5369,4587,1355,169,1675,749,595,0,46
2024-09-22 23:00:00,4988,4637,1357,293,1465,865,605,0,46
2024-09-23 00:00:00,4748,4966,1358,476,1291,1200,593,0,45
2024-09-23 01:00:00,4590,5247,1362,675,1347,1239,578,0,46
2024-09-23 02:00:00,4488,5324,1364,800,1363,1183,570,0,45
2024-09-23 03:00:00,4418,5263,1363,856,1247,1180,571,0,45
2024-09-23 04:00:00,4500,5356,1365,842,1274,1253,575,0,45
2024-09-23 05:00:00,4650,5318,1364,782,1312,1254,562,0,43
2024-09-23 06:00:00,5361,5372,1359,603,1470,1290,604,0,46
2024-09-23 07:00:00,5943,5589,1362,522,1576,1330,716,8,52
2024-09-23 08:00:00,6090,5686,1363,399,1577,1315,699,268,51
2024-09-23 09:00:00,5782,5717,1310,218,1494,1290,692,656,51
2024-09-23 10:00:00,5484,5737,1325,116,1410,1197,706,921,51
2024-09-23 11:00:00,5170,5689,1327,72,1261,1151,738,1080,55
2024-09-23 12:00:00,5001,5631,1324,55,1175,1154,727,1136,54
2024-09-23 13:00:00,5025,5663,1347,53,1164,1140,735,1166,53
2024-09-23 14:00:00,5134,5654,1312,60,1157,1153,767,1144,54
2024-09-23 15:00:00,5145,5521,1313,58,1174,1144,745,1028,54
2024-09-23 16:00:00,5516,5641,1309,80,1388,1211,747,846,54
2024-09-23 17:00:00,5946,5389,1336,78,1406,1232,759,517,53
2024-09-23 18:00:00,6393,5470,1355,58,1721,1263,857,152,53
2024-09-23 19:00:00,6798,5475,1354,31,1787,1360,880,2,54
2024-09-23 22:00:00,6217,5252,1353,25,1691,1284,846,0,54
2024-09-23 23:00:00,5559,5120,1356,26,1598,1278,802,3,54
2024-09-24 00:00:00,5350,5105,1359,42,1475,1302,874,0,54
2024-09-24 01:00:00,5094,4932,1361,35,1349,1306,824,0,56
2024-09-24 02:00:00,4965,4925,1361,28,1291,1306,882,0,56
2024-09-24 03:00:00,4963,4860,1359,28,1283,1307,827,0,56
2024-09-24 04:00:00,5057,4893,1358,33,1295,1312,838,0,57
2024-09-24 05:00:00,5223,4945,1362,35,1319,1312,859,0,58
2024-09-24 06:00:00,5773,5072,1361,49,1403,1319,883,0,57
2024-09-24 07:00:00,6203,5222,1357,67,1475,1323,876,53,56
2024-09-24 08:00:00,7801,7106,1426,1208,1549,1515,925,437,39
2024-09-24 09:00:00,6073,5408,1326,67,1358,1271,770,551,59
2024-09-24 10:00:00,5514,5553,1337,52,1275,1181,736,910,58
2024-09-24 11:00:00,5144,5785,1346,67,1256,1177,758,1106,56
2024-09-24 12:00:00,5101,5831,1359,83,1199,1173,764,1193,54
2024-09-24 13:00:00,5039,5824,1361,166,1126,1165,725,1222,53
2024-09-24 14:00:00,5234,5931,1361,261,1164,1181,728,1179,51
2024-09-24 15:00:00,5299,5849,1363,320,1160,1184,732,1034,52
2024-09-24 16:00:00,5744,5701,1363,364,1217,1179,768,752,52
2024-09-24 17:00:00,6198,5830,1366,357,1462,1265,889,431,54
2024-09-24 18:00:00,6562,5905,1363,341,1788,1311,934,99,58
2024-09-24 19:00:00,6997,6142,1363,482,1913,1370,953,0,56
2024-09-24 20:00:00,7220,6286,1367,523,1930,1369,1016,0,56
2024-09-24 21:00:00,6608,6027,1364,485,1826,1304,980,0,56
2024-09-24 22:00:00,6198,5836,1362,457,1745,1261,952,0,55
2024-09-24 23:00:00,5621,5619,1365,449,1554,1280,916,0,54
2024-09-25 00:00:00,5333,5366,1362,388,1343,1291,929,0,54
2024-09-25 01:00:00,5169,5173,1364,360,1227,1280,890,0,53
2024-09-25 02:00:00,5106,4879,1364,306,1118,1194,848,0,48
2024-09-25 03:00:00,5050,4806,1363,228,1069,1221,872,0,51
2024-09-25 04:00:00,5071,4814,1362,143,1065,1265,921,0,53
2024-09-25 05:00:00,5139,4917,1363,97,1203,1278,921,0,52
2024-09-25 06:00:00,5613,4999,1360,78,1257,1295,953,0,53
2024-09-25 07:00:00,6306,5347,1361,73,1562,1333,958,6,50
2024-09-25 08:00:00,6374,5425,1360,72,1525,1329,915,163,51
2024-09-25 09:00:00,6289,5453,1344,67,1470,1168,863,474,51
2024-09-25 10:00:00,5919,5736,1329,116,1466,1181,877,703,51
2024-09-25 11:00:00,5608,5681,1333,183,1254,1156,873,824,51
2024-09-25 12:00:00,5531,5679,1331,184,1178,1152,859,904,51
2024-09-25 13:00:00,5639,5646,1355,143,1128,1155,882,926,52
2024-09-25 14:00:00,5784,5787,1348,197,1128,1244,936,879,49
2024-09-25 15:00:00,5666,5630,1346,281,1077,1230,885,750,51
2024-09-25 16:00:00,5921,5648,1351,392,1198,1163,880,599,49
2024-09-25 17:00:00,6240,5539,1354,434,1291,1172,919,318,50
2024-09-25 18:00:00,6698,5860,1354,552,1551,1283,964,96,52
2024-09-25 19:00:00,6969,6003,1352,771,1592,1257,948,0,54
2024-09-25 20:00:00,6858,5972,1352,828,1566,1246,912,0,53
2024-09-25 21:00:00,6860,6059,1355,912,1583,1248,905,0,52
2024-09-25 22:00:00,6197,6050,1358,870,1679,1223,866,0,51
2024-09-25 23:00:00,5661,5913,1355,887,1447,1274,896,0,53
2024-09-26 00:00:00,5421,5703,1355,790,1330,1263,912,0,51
2024-09-26 01:00:00,5173,5335,1360,648,1089,1274,911,0,53
2024-09-26 02:00:00,5091,5260,1365,593,1062,1262,922,0,50
2024-09-26 03:00:00,5079,5061,1367,445,1011,1262,924,0,52
2024-09-26 04:00:00,5117,5043,1365,418,1012,1268,927,0,53
2024-09-26 05:00:00,5289,5001,1363,345,1038,1269,933,0,52
2024-09-26 06:00:00,5777,5257,1366,370,1249,1274,938,0,52
2024-09-26 07:00:00,6365,5486,1366,364,1394,1287,975,34,54
2024-09-26 08:00:00,6468,5746,1369,346,1433,1294,951,280,56
2024-09-26 09:00:00,6091,5876,1359,315,1363,1262,917,594,54
2024-09-26 10:00:00,5651,5755,1338,389,1239,1017,859,854,55
2024-09-26 11:00:00,5471,5823,1344,401,1217,974,866,961,55
2024-09-26 12:00:00,5309,5556,1331,306,1139,900,769,1046,55
2024-09-26 13:00:00,5400,5735,1315,344,1076,1000,839,1100,55
2024-09-26 14:00:00,5479,5757,1326,397,1084,999,846,1040,53
2024-09-26 15:00:00,5552,5766,1319,554,1056,996,853,930,54
2024-09-26 16:00:00,5838,5726,1354,740,1035,978,827,728,55
2024-09-26 17:00:00,6131,5927,1319,840,1231,1252,844,381,55
2024-09-26 18:00:00,6519,6091,1351,886,1492,1325,885,92,55
2024-09-26 19:00:00,6955,6163,1355,987,1554,1292,888,2,56
2024-09-26 20:00:00,7063,6310,1352,1259,1518,1273,831,0,57
2024-09-26 21:00:00,6679,6368,1366,1295,1538,1267,844,0,55
2024-09-26 22:00:00,6027,6287,1363,1253,1485,1325,801,0,55
2024-09-26 23:00:00,5555,6047,1365,1271,1251,1307,791,0,55
2024-09-27 00:00:00,5340,5757,1366,1322,1097,1158,761,0,53
2024-09-27 01:00:00,5212,5487,1367,1408,1001,871,788,0,52
2024-09-27 02:00:00,5063,5328,1363,1302,985,858,769,0,51
2024-09-27 03:00:00,5030,5224,1368,1082,1078,869,774,0,53
2024-09-27 04:00:00,5039,5178,1369,899,1202,868,784,0,53
2024-09-27 05:00:00,5266,5150,1370,746,1290,863,820,0,53
2024-09-27 06:00:00,5709,5152,1370,706,1320,852,844,0,53
2024-09-27 07:00:00,6534,5922,1398,700,1702,965,927,159,46
2024-09-27 08:00:00,6321,5574,1367,618,1581,834,842,273,55
2024-09-27 09:00:00,6152,5725,1332,502,1613,845,821,554,53
2024-09-27 10:00:00,5767,5639,1322,407,1383,856,770,847,49
2024-09-27 11:00:00,5365,5797,1349,472,1324,803,748,1042,54
2024-09-27 12:00:00,5268,5949,1354,663,1314,770,706,1081,54
2024-09-27 13:00:00,5305,6155,1340,890,1230,788,729,1117,55
2024-09-27 14:00:00,5360,6149,1321,1077,1078,786,744,1083,54
2024-09-27 15:00:00,5450,6487,1353,1335,1298,785,717,930,56
2024-09-27 16:00:00,5900,6494,1352,1456,1336,824,746,705,55
2024-09-27 17:00:00,6221,6362,1353,1388,1418,901,762,482,53
2024-09-27 18:00:00,6520,6527,1357,1364,1732,964,837,211,53
2024-09-27 19:00:00,6907,6732,1360,1468,1990,993,836,0,55
2024-09-27 20:00:00,6956,6875,1356,1629,1912,960,938,0,52
2024-09-27 21:00:00,6651,6528,1356,1672,1688,869,892,0,51
2024-09-27 22:00:00,6026,6467,1360,1602,1669,938,845,0,51
2024-09-27 23:00:00,5582,6137,1359,1539,1499,929,758,0,51
2024-09-28 00:00:00,5361,5959,1357,1480,1372,944,753,0,52
2024-09-28 01:00:00,5060,5396,1367,1393,966,904,713,0,51
2024-09-28 02:00:00,5078,5256,1364,1270,952,902,717,0,51
2024-09-28 03:00:00,4997,5159,1364,1165,952,901,723,0,53
2024-09-28 04:00:00,4985,5125,1364,1168,961,881,695,0,55
2024-09-28 05:00:00,5054,5081,1363,1120,955,864,715,0,55
2024-09-28 06:00:00,5112,4947,1370,1090,917,839,677,0,55
2024-09-28 07:00:00,5301,5533,1368,1015,1458,873,725,27,53
2024-09-28 08:00:00,5449,5760,1372,948,1575,864,716,216,53
2024-09-28 09:00:00,5390,5879,1373,820,1558,875,713,475,54
2024-09-28 10:00:00,5172,6105,1369,906,1468,839,678,786,52
2024-09-28 11:00:00,4902,6037,1372,854,1234,836,678,1006,52
2024-09-28 12:00:00,4778,5878,1369,718,1084,833,683,1137,50
2024-09-28 13:00:00,4681,5705,1372,734,900,817,699,1112,52
2024-09-28 14:00:00,4755,5312,1370,568,846,802,684,985,52
2024-09-28 15:00:00,4983,5315,1366,608,926,784,717,852,53
2024-09-28 16:00:00,5231,5560,1372,919,985,792,731,692,52
2024-09-28 17:00:00,5693,5688,1369,1015,1301,802,753,385,51
2024-09-28 18:00:00,6121,5952,1369,1151,1650,891,773,62,54
2024-09-28 19:00:00,6400,6183,1367,1139,1847,936,822,0,53
2024-09-28 20:00:00,6500,6193,1376,1182,1883,895,779,0,52
2024-09-28 21:00:00,6147,5988,1368,1174,1796,873,725,0,51
2024-09-28 22:00:00,5673,5556,1366,902,1645,839,753,0,50
2024-09-28 23:00:00,5266,5510,1366,933,1525,899,733,0,50
2024-09-29 00:00:00,5051,5186,1368,626,1467,919,752,0,50
2024-09-29 01:00:00,4862,4881,1366,488,1333,918,727,0,51
2024-09-29 02:00:00,4726,4726,1371,475,1233,875,722,0,50
2024-09-29 03:00:00,4724,4702,1368,378,1257,892,757,0,51
2024-09-29 04:00:00,4681,4604,1369,281,1252,888,763,0,51
2024-09-29 05:00:00,4743,4597,1366,264,1300,855,760,0,52
2024-09-29 06:00:00,4776,4631,1368,248,1335,871,754,0,51
2024-09-29 07:00:00,4930,4856,1368,222,1583,860,755,6,46
2024-09-29 08:00:00,5064,5183,1369,360,1691,885,739,75,51
2024-09-29 09:00:00,5268,5198,1368,363,1622,856,758,172,51
2024-09-29 10:00:00,5296,5211,1369,392,1557,861,764,206,50
2024-09-29 11:00:00,5399,4676,1367,397,1043,857,748,208,51
2024-09-29 12:00:00,5399,4785,1367,410,1181,851,771,151,52
2024-09-29 13:00:00,5507,4873,1369,449,1258,850,776,118,51
2024-09-29 14:00:00,5487,4935,1367,517,1274,844,761,109,50
2024-09-29 15:00:00,5464,5030,1369,757,1190,836,733,82,51
2024-09-29 16:00:00,5524,5100,1366,1004,1034,842,749,50,50
2024-09-29 17:00:00,5683,5855,1370,1354,1430,850,760,35,50
2024-09-29 18:00:00,5890,6631,1367,1640,1849,913,800,7,50
2024-09-29 19:00:00,6149,6833,1374,1779,1843,959,802,0,50
2024-09-29 20:00:00,6180,6977,1367,2066,1842,862,759,0,50
2024-09-29 21:00:00,5951,6944,1370,2118,1825,860,722,0,49
2024-09-29 22:00:00,5452,6807,1368,2347,1491,838,714,0,50
2024-09-29 23:00:00,5046,6767,1368,2312,1477,804,757,0,49
2024-09-30 00:00:00,4839,6556,1371,2456,1006,875,803,0,48
2024-09-30 01:00:00,4580,6964,1369,2476,1418,872,786,0,48
2024-09-30 02:00:00,4508,6451,1370,2462,897,870,803,0,48
2024-09-30 03:00:00,4502,6494,1371,2496,877,875,805,0,49
2024-09-30 04:00:00,4550,6473,1371,2485,877,889,803,0,48
2024-09-30 05:00:00,4795,7046,1372,2520,1422,876,808,0,50
2024-09-30 06:00:00,5353,7148,1372,2543,1512,851,819,0,50
2024-09-30 07:00:00,6105,7501,1373,2536,1746,920,856,1,53
2024-09-30 08:00:00,6558,7707,1371,2555,1862,932,871,45,54
2024-09-30 09:00:00,6629,7697,1358,2545,1782,907,860,182,54
2024-09-30 10:00:00,6450,7489,1346,2519,1611,847,810,295,57
2024-09-30 11:00:00,6189,7605,1352,2559,1522,849,808,446,55
